order_id,customer_id,order_date,branch,order_total
O000522,C00072,2026-06-16,Nuneaton,7985.6
O000523,C00073,2024-03-21,Northampton,3825.94
O000524,C00073,2024-01-14,Northampton,5551.17
O000525,C00074,2024-07-21,Rugby,1309.06
O000526,C00075,2025-10-26,Binley (Coventry),6183.32
O000527,C00075,2024-07-14,Binley (Coventry),378.45
O000528,C00076,2024-06-05,Birmingham South,7017.35
O000529,C00076,2024-10-28,Birmingham South,9169.03
O000530,C00076,2025-09-02,Birmingham South,9380.61
O000531,C00076,2025-06-24,Birmingham South,3047.79
O000532,C00076,2024-11-19,Birmingham South,12149.64
O000533,C00076,2025-04-04,Birmingham South,4618.12
O000534,C00076,2024-08-25,Birmingham South,10817.05
O000535,C00076,2025-03-02,Birmingham South,6679.18
O000536,C00076,2024-10-16,Birmingham South,2828.96
O000537,C00076,2024-05-12,Birmingham South,3922.96
O000538,C00076,2024-04-13,Birmingham South,3988.7
O000539,C00076,2025-01-02,Birmingham South,4143.71
O000540,C00076,2026-04-06,Birmingham South,1395.1
O000541,C00076,2024-04-26,Birmingham South,7336.82
O000542,C00076,2024-06-03,Birmingham South,11167.32
O000543,C00076,2025-09-16,Birmingham South,1553.04
O000544,C00076,2024-02-12,Birmingham South,8868.84
O000545,C00076,2025-05-25,Birmingham South,957.12
O000546,C00076,2024-12-08,Birmingham South,3798.85
O000547,C00076,2025-03-01,Birmingham South,2944.8
O000548,C00076,2024-12-15,Birmingham South,3979.44
O000549,C00076,2025-01-04,Birmingham South,2722.74
O000550,C00076,2026-03-17,Birmingham South,4052.3
O000551,C00076,2025-02-23,Birmingham South,4148.39
O000552,C00076,2026-02-27,Birmingham South,1761.71
O000553,C00076,2024-03-12,Birmingham South,1096.15
O000554,C00076,2025-02-15,Birmingham South,2567.17
O000555,C00076,2025-11-07,Birmingham South,4518.81
O000556,C00077,2024-06-09,Birmingham South,4630.7
O000557,C00078,2025-12-15,Birmingham South,6521.78
O000558,C00078,2024-03-27,Birmingham South,1239.92
O000559,C00078,2025-02-03,Birmingham South,2329.24
O000560,C00078,2024-04-05,Birmingham South,4504.24
O000561,C00078,2024-09-21,Birmingham South,2229.62
O000562,C00079,2024-09-16,Leicester,4786.7
O000563,C00080,2026-04-04,Northampton,10825.96
O000564,C00080,2024-10-18,Northampton,7346.32
O000565,C00080,2024-07-16,Northampton,4325.88
O000566,C00081,2025-04-01,Nuneaton,2806.19
O000567,C00081,2025-02-16,Nuneaton,10231.32
O000568,C00081,2025-12-06,Nuneaton,5066.38
O000569,C00081,2025-12-29,Nuneaton,4578.07
O000570,C00081,2025-04-29,Nuneaton,873.42
O000571,C00081,2025-07-26,Nuneaton,2821.34
O000572,C00081,2024-05-03,Nuneaton,5146.54
O000573,C00081,2025-01-15,Nuneaton,1243.42
O000574,C00081,2026-03-13,Nuneaton,7604.23
O000575,C00081,2024-05-05,Nuneaton,14246.14
O000576,C00081,2024-12-11,Nuneaton,6943.94
O000577,C00081,2026-02-18,Nuneaton,8874.76
O000578,C00081,2025-02-23,Nuneaton,6036.4
O000579,C00081,2025-10-23,Nuneaton,1381.92
O000580,C00081,2025-12-25,Nuneaton,2386.3
O000581,C00081,2025-07-28,Nuneaton,3690.54
O000582,C00081,2024-03-28,Nuneaton,4747.47
O000583,C00081,2026-02-14,Nuneaton,885.59
O000584,C00081,2025-06-18,Nuneaton,1850.15
O000585,C00081,2024-05-03,Nuneaton,5883.17
O000586,C00081,2026-04-06,Nuneaton,9178.02
O000587,C00081,2025-02-28,Nuneaton,3915.44
O000588,C00081,2024-11-20,Nuneaton,2854.91
O000589,C00081,2024-09-18,Nuneaton,797.6
O000590,C00081,2025-02-21,Nuneaton,3884.38
O000591,C00081,2024-01-28,Nuneaton,327.99
O000592,C00081,2024-04-11,Nuneaton,5324.7
O000593,C00081,2026-04-27,Nuneaton,1686.44
O000594,C00082,2024-04-27,Northampton,6459.91
O000595,C00082,2025-05-10,Northampton,1283.28
O000596,C00082,2026-06-26,Northampton,2138.22
O000597,C00082,2025-08-23,Northampton,3312.9
O000598,C00082,2025-10-29,Northampton,3932.67
O000599,C00082,2024-03-26,Northampton,7846.2
O000600,C00082,2025-07-22,Northampton,6938.33
O000601,C00082,2024-03-02,Northampton,7976.14
O000602,C00082,2026-05-10,Northampton,3841.8
O000603,C00082,2025-12-16,Northampton,431.4
O000604,C00082,2026-01-12,Northampton,10645.4
O000605,C00082,2024-10-06,Northampton,2642.46
O000606,C00082,2025-04-15,Northampton,4579.8
O000607,C00083,2025-07-05,Birmingham South,629.07
O000608,C00083,2025-07-05,Birmingham South,3465.75
O000609,C00083,2025-11-19,Birmingham South,2145.91
O000610,C00083,2026-04-27,Birmingham South,3354.12
O000611,C00084,2024-07-15,Northampton,1725.6
O000612,C00084,2025-10-02,Northampton,5544.2
O000613,C00084,2024-02-07,Northampton,5529.78
O000614,C00084,2024-07-19,Northampton,9528.75
O000615,C00084,2024-07-17,Northampton,6570.72
O000616,C00084,2025-08-06,Northampton,3157.59
O000617,C00085,2025-11-28,Northampton,7131.88
O000618,C00085,2024-05-04,Northampton,5092.16
O000619,C00085,2025-06-29,Northampton,3369.57
O000620,C00085,2026-01-25,Northampton,1594.17
O000621,C00085,2024-07-20,Northampton,399.87
O000622,C00086,2026-05-10,Northampton,2393.93
O000623,C00086,2026-04-21,Northampton,8336.86
O000624,C00086,2025-03-25,Northampton,3075.45
O000625,C00086,2025-08-15,Northampton,244.02
O000626,C00086,2024-02-04,Northampton,3469.29
O000627,C00086,2024-02-26,Northampton,1758.07
O000628,C00086,2025-07-26,Northampton,327.99
O000629,C00086,2025-02-15,Northampton,2879.94
O000630,C00086,2024-08-26,Northampton,15832.06
O000631,C00086,2024-04-13,Northampton,3909.95
O000632,C00086,2024-12-02,Northampton,6723.56
O000633,C00086,2025-10-14,Northampton,8065.68
O000634,C00086,2026-03-27,Northampton,1204.6
O000635,C00086,2024-11-15,Northampton,8529.4
O000636,C00086,2024-05-30,Northampton,6241.0
O000637,C00086,2024-02-28,Northampton,2944.92
O000638,C00086,2025-03-08,Northampton,2659.78
O000639,C00086,2024-07-12,Northampton,10837.03
O000640,C00086,2024-11-02,Northampton,2015.41
O000641,C00086,2025-10-16,Northampton,5235.45
O000642,C00086,2024-08-06,Northampton,3987.25
O000643,C00086,2024-07-29,Northampton,2129.07
O000644,C00086,2025-07-22,Northampton,797.6
O000645,C00086,2025-03-26,Northampton,2937.62
O000646,C00086,2024-01-31,Northampton,1024.68
O000647,C00086,2026-06-25,Northampton,3808.24
O000648,C00086,2024-07-19,Northampton,663.84
O000649,C00086,2024-04-13,Northampton,431.4
O000650,C00087,2025-04-12,Birmingham South,3238.98
O000651,C00087,2025-06-23,Birmingham South,4421.48
O000652,C00087,2025-01-22,Birmingham South,4416.82
O000653,C00087,2025-08-24,Birmingham South,2866.8
O000654,C00087,2024-12-01,Birmingham South,3193.43
O000655,C00087,2026-05-21,Birmingham South,9973.07
O000656,C00087,2025-06-04,Birmingham South,10664.17
O000657,C00087,2024-07-02,Birmingham South,6763.52
O000658,C00087,2024-10-01,Birmingham South,7453.31
O000659,C00087,2026-06-02,Birmingham South,2829.66
O000660,C00087,2026-06-29,Birmingham South,5561.22
O000661,C00088,2024-08-23,Binley (Coventry),13599.47
O000662,C00088,2025-01-11,Binley (Coventry),4331.06
O000663,C00088,2025-10-22,Binley (Coventry),495.21
O000664,C00088,2024-10-28,Binley (Coventry),4225.17
O000665,C00088,2025-01-03,Binley (Coventry),789.04
O000666,C00088,2024-12-07,Binley (Coventry),2587.79
O000667,C00088,2026-02-02,Binley (Coventry),4402.43
O000668,C00088,2024-01-09,Binley (Coventry),4585.96
O000669,C00088,2026-02-14,Binley (Coventry),3237.48
O000670,C00088,2026-02-18,Binley (Coventry),2570.32
O000671,C00088,2026-01-10,Binley (Coventry),6734.43
O000672,C00088,2026-03-15,Binley (Coventry),6585.15
O000673,C00088,2024-08-02,Binley (Coventry),6886.03
O000674,C00088,2024-11-08,Binley (Coventry),2285.28
O000675,C00088,2024-12-13,Binley (Coventry),5267.91
O000676,C00088,2024-11-02,Binley (Coventry),2205.46
O000677,C00088,2024-12-04,Binley (Coventry),8829.15
O000678,C00089,2025-08-06,Northampton,3340.58
O000679,C00090,2024-03-12,Binley (Coventry),3954.7
O000680,C00090,2025-01-12,Binley (Coventry),4874.41
O000681,C00090,2025-07-03,Binley (Coventry),3824.7
O000682,C00090,2025-03-18,Binley (Coventry),7108.87
O000683,C00090,2026-01-03,Binley (Coventry),5555.82
O000684,C00090,2026-04-06,Binley (Coventry),4520.78
O000685,C00090,2025-04-16,Binley (Coventry),8967.04
O000686,C00090,2025-02-04,Binley (Coventry),9993.57
O000687,C00090,2025-01-28,Binley (Coventry),3516.71
O000688,C00090,2025-12-16,Binley (Coventry),1104.3
O000689,C00090,2024-10-07,Binley (Coventry),6996.81
O000690,C00090,2025-01-12,Binley (Coventry),390.52
O000691,C00090,2025-05-31,Binley (Coventry),4396.86
O000692,C00090,2024-02-15,Binley (Coventry),7227.9
O000693,C00090,2026-05-26,Binley (Coventry),2259.25
O000694,C00090,2024-04-27,Binley (Coventry),4323.71
O000695,C00090,2025-04-17,Binley (Coventry),2196.18
O000696,C00090,2025-11-03,Binley (Coventry),1787.5
O000697,C00090,2025-04-27,Binley (Coventry),2836.34
O000698,C00090,2024-10-28,Binley (Coventry),1465.36
O000699,C00090,2024-06-21,Binley (Coventry),176.81
O000700,C00090,2025-11-24,Binley (Coventry),2507.95
O000701,C00090,2025-11-22,Binley (Coventry),8352.97
O000702,C00090,2024-02-23,Binley (Coventry),5807.89
O000703,C00090,2024-01-17,Binley (Coventry),2373.01
O000704,C00090,2026-01-11,Binley (Coventry),4737.28
O000705,C00090,2026-04-15,Binley (Coventry),4387.16
O000706,C00090,2025-07-08,Binley (Coventry),3582.26
O000707,C00090,2024-06-26,Binley (Coventry),1000.67
O000708,C00090,2024-01-13,Binley (Coventry),8541.88
O000709,C00091,2024-04-14,Binley (Coventry),10471.86
O000710,C00091,2025-11-25,Binley (Coventry),2276.31
O000711,C00091,2024-03-10,Binley (Coventry),6950.63
O000712,C00091,2025-06-07,Binley (Coventry),2063.06
O000713,C00091,2024-01-22,Binley (Coventry),4642.01
O000714,C00091,2024-05-20,Binley (Coventry),2240.17
O000715,C00091,2025-10-19,Binley (Coventry),3681.0
O000716,C00091,2025-03-30,Binley (Coventry),3574.05
O000717,C00091,2025-10-25,Binley (Coventry),4041.78
O000718,C00091,2024-07-29,Binley (Coventry),11633.53
O000719,C00091,2024-07-06,Binley (Coventry),5003.04
O000720,C00091,2025-10-11,Binley (Coventry),644.47
O000721,C00091,2024-06-26,Binley (Coventry),6435.23
O000722,C00091,2024-11-14,Binley (Coventry),3084.52
O000723,C00091,2024-06-29,Binley (Coventry),6621.07
O000724,C00091,2025-02-11,Binley (Coventry),9263.27
O000725,C00091,2026-04-19,Binley (Coventry),6090.93
O000726,C00091,2024-06-05,Binley (Coventry),9302.11
O000727,C00091,2025-09-12,Binley (Coventry),3773.92
O000728,C00091,2024-01-05,Binley (Coventry),3915.44
O000729,C00091,2026-01-17,Binley (Coventry),5032.09
O000730,C00092,2024-05-07,Rugby,6744.71
O000731,C00092,2025-12-27,Rugby,7364.13
O000732,C00092,2025-05-04,Rugby,1183.32
O000733,C00092,2025-10-08,Rugby,518.15
O000734,C00092,2024-09-24,Rugby,6830.94
O000735,C00092,2024-04-29,Rugby,2665.39
O000736,C00092,2025-02-11,Rugby,8381.93
O000737,C00093,2024-04-21,Birmingham South,5434.97
O000738,C00093,2024-06-21,Birmingham South,5423.29
O000739,C00093,2026-01-20,Birmingham South,5135.14
O000740,C00093,2024-04-22,Birmingham South,3182.13
O000741,C00094,2026-06-08,Binley (Coventry),694.02
O000742,C00094,2024-05-07,Binley (Coventry),5290.59
O000743,C00094,2025-05-11,Binley (Coventry),271.9
O000744,C00094,2024-09-29,Binley (Coventry),3359.39
O000745,C00094,2026-03-19,Binley (Coventry),344.05
O000746,C00094,2025-06-18,Binley (Coventry),1819.4
O000747,C00094,2025-06-16,Binley (Coventry),6260.33
O000748,C00094,2024-12-10,Binley (Coventry),4989.11
O000749,C00094,2025-11-12,Binley (Coventry),4540.48
O000750,C00094,2026-06-10,Binley (Coventry),5829.57
O000751,C00094,2026-06-08,Binley (Coventry),6397.17
O000752,C00094,2025-06-11,Binley (Coventry),4123.51
O000753,C00094,2026-04-06,Binley (Coventry),9812.85
O000754,C00095,2025-11-05,Nuneaton,1892.41
O000755,C00095,2024-10-27,Nuneaton,8142.81
O000756,C00095,2026-03-26,Nuneaton,454.14
O000757,C00095,2026-06-14,Nuneaton,8734.22
O000758,C00096,2026-01-02,Leicester,811.36
O000759,C00096,2025-01-27,Leicester,4121.03
O000760,C00096,2025-07-01,Leicester,7331.74
O000761,C00096,2025-10-21,Leicester,4408.41
O000762,C00096,2026-04-07,Leicester,1924.1
O000763,C00096,2024-03-30,Leicester,1342.11
O000764,C00096,2026-01-28,Leicester,5398.78
O000765,C00097,2026-05-17,Northampton,7585.03
O000766,C00098,2024-11-19,Northampton,1235.68
O000767,C00098,2025-05-26,Northampton,6006.95
O000768,C00098,2025-05-29,Northampton,2257.01
O000769,C00098,2025-05-04,Northampton,2526.18
O000770,C00098,2026-04-09,Northampton,1455.82
O000771,C00098,2026-06-05,Northampton,4898.56
O000772,C00099,2024-08-04,Northampton,5546.26
O000773,C00100,2026-02-09,Northampton,9285.81
O000774,C00100,2025-03-28,Northampton,3519.4
O000775,C00101,2025-11-26,Binley (Coventry),3285.48
O000776,C00101,2025-04-30,Binley (Coventry),4282.08
O000777,C00101,2025-10-27,Binley (Coventry),4544.99
O000778,C00101,2024-05-01,Binley (Coventry),4718.5
O000779,C00102,2024-08-15,Leicester,3404.37
O000780,C00103,2025-01-28,Leicester,5332.89
O000781,C00103,2024-03-06,Leicester,8086.29
O000782,C00103,2024-03-06,Leicester,7281.99
O000783,C00103,2025-12-12,Leicester,3279.17
O000784,C00103,2024-05-05,Leicester,1515.44
O000785,C00103,2024-07-30,Leicester,1323.53
O000786,C00103,2024-03-27,Leicester,1540.2
O000787,C00103,2025-01-07,Leicester,6652.67
O000788,C00103,2025-11-05,Leicester,12563.87
O000789,C00103,2025-06-06,Leicester,600.46
O000790,C00104,2025-09-08,Nuneaton,9434.89
O000791,C00104,2024-09-23,Nuneaton,5706.02
O000792,C00104,2025-12-12,Nuneaton,1572.42
O000793,C00104,2025-10-10,Nuneaton,4775.16
O000794,C00104,2025-09-11,Nuneaton,1751.13
O000795,C00104,2026-03-17,Nuneaton,2377.94
O000796,C00104,2025-06-28,Nuneaton,3182.58
O000797,C00104,2025-02-20,Nuneaton,298.95
O000798,C00104,2025-01-06,Nuneaton,1929.91
O000799,C00104,2024-04-10,Nuneaton,2565.89
O000800,C00104,2025-08-25,Nuneaton,6377.98
O000801,C00104,2025-09-14,Nuneaton,462.1
O000802,C00104,2024-06-23,Nuneaton,3088.68
O000803,C00104,2025-07-18,Nuneaton,7749.73
O000804,C00104,2025-11-04,Nuneaton,2334.17
O000805,C00104,2024-02-24,Nuneaton,6200.17
O000806,C00104,2024-07-06,Nuneaton,9554.75
O000807,C00104,2026-01-05,Nuneaton,2125.99
O000808,C00104,2025-02-20,Nuneaton,2697.23
O000809,C00105,2024-09-09,Northampton,652.54
O000810,C00106,2025-02-19,Nuneaton,1439.97
O000811,C00106,2026-05-01,Nuneaton,1450.82
O000812,C00106,2025-12-20,Nuneaton,10379.54
O000813,C00106,2024-06-21,Nuneaton,7724.22
O000814,C00107,2025-11-26,Rugby,1472.32
O000815,C00107,2024-11-02,Rugby,4343.12
O000816,C00107,2025-10-20,Rugby,7330.31
O000817,C00107,2025-09-22,Rugby,2031.78
O000818,C00107,2024-12-29,Rugby,688.1
O000819,C00107,2025-05-18,Rugby,2844.27
O000820,C00107,2025-02-24,Rugby,1577.76
O000821,C00107,2024-01-08,Rugby,2293.15
O000822,C00107,2025-04-26,Rugby,3812.45
O000823,C00107,2025-03-25,Rugby,4112.23
O000824,C00107,2024-04-23,Rugby,3258.11
O000825,C00108,2025-05-05,Binley (Coventry),4403.46
O000826,C00108,2024-11-28,Binley (Coventry),3469.67
O000827,C00108,2026-03-22,Binley (Coventry),398.8
O000828,C00108,2024-12-18,Binley (Coventry),9955.4
O000829,C00108,2025-05-06,Binley (Coventry),4316.94
O000830,C00108,2024-06-05,Binley (Coventry),5269.11
O000831,C00109,2024-07-12,Nuneaton,3935.58
O000832,C00109,2024-01-19,Nuneaton,8952.45
O000833,C00109,2024-12-10,Nuneaton,4849.85
O000834,C00109,2025-01-07,Nuneaton,3113.03
O000835,C00109,2024-02-18,Nuneaton,1977.29
O000836,C00110,2025-03-17,Leicester,2459.96
O000837,C00110,2024-12-08,Leicester,3264.2
O000838,C00110,2025-01-04,Leicester,7290.85
O000839,C00110,2024-08-31,Leicester,1820.79
O000840,C00110,2025-10-06,Leicester,6092.21
O000841,C00110,2025-07-13,Leicester,2748.57
O000842,C00110,2024-07-15,Leicester,8163.75
O000843,C00110,2025-10-06,Leicester,1380.54
O000844,C00110,2024-03-10,Leicester,4404.85
O000845,C00110,2024-10-07,Leicester,961.21
O000846,C00111,2024-06-18,Birmingham South,6105.33
O000847,C00111,2024-07-30,Birmingham South,3099.37
O000848,C00111,2025-08-29,Birmingham South,3927.85
O000849,C00111,2025-04-11,Birmingham South,5910.06
O000850,C00112,2024-02-10,Nuneaton,1574.74
O000851,C00112,2024-10-03,Nuneaton,1640.24
O000852,C00112,2026-04-23,Nuneaton,702.52
O000853,C00112,2025-10-09,Nuneaton,7203.3
O000854,C00112,2024-10-28,Nuneaton,3391.52
O000855,C00112,2026-01-18,Nuneaton,4128.49
O000856,C00112,2026-01-09,Nuneaton,8909.07
O000857,C00112,2024-08-13,Nuneaton,5809.42
O000858,C00112,2024-08-25,Nuneaton,6014.27
O000859,C00112,2024-07-08,Nuneaton,3626.02
O000860,C00112,2025-10-25,Nuneaton,2618.89
O000861,C00112,2024-07-11,Nuneaton,239.28
O000862,C00112,2025-03-12,Nuneaton,3550.19
O000863,C00112,2026-01-11,Nuneaton,6308.59
O000864,C00113,2026-02-27,Leicester,593.95
O000865,C00113,2025-10-04,Leicester,4500.06
O000866,C00113,2026-02-16,Leicester,7497.49
O000867,C00113,2025-07-10,Leicester,627.07
O000868,C00113,2025-07-11,Leicester,1689.25
O000869,C00113,2024-08-17,Leicester,2576.7
O000870,C00113,2025-01-29,Leicester,3290.94
O000871,C00113,2026-06-19,Leicester,5370.94
O000872,C00113,2024-08-17,Leicester,466.1
O000873,C00113,2024-12-31,Leicester,2262.81
O000874,C00113,2024-05-01,Leicester,3792.67
O000875,C00113,2024-07-01,Leicester,6186.83
O000876,C00113,2026-04-17,Leicester,5772.23
O000877,C00113,2024-09-28,Leicester,209.69
O000878,C00113,2026-06-01,Leicester,2743.48
O000879,C00114,2025-08-14,Northampton,2813.61
O000880,C00114,2026-02-24,Northampton,9609.53
O000881,C00114,2024-05-21,Northampton,4204.02
O000882,C00114,2025-07-05,Northampton,8778.2
O000883,C00114,2026-03-06,Northampton,2293.16
O000884,C00114,2024-01-03,Northampton,5210.94
O000885,C00114,2025-04-30,Northampton,787.02
O000886,C00114,2025-01-04,Northampton,4495.65
O000887,C00114,2025-03-07,Northampton,1269.68
O000888,C00114,2026-02-03,Northampton,851.68
O000889,C00114,2026-01-20,Northampton,1450.82
O000890,C00114,2025-01-15,Northampton,414.52
O000891,C00114,2025-11-09,Northampton,4974.02
O000892,C00114,2024-03-21,Northampton,4221.49
O000893,C00114,2024-06-02,Northampton,3426.89
O000894,C00114,2025-12-16,Northampton,4646.56
O000895,C00114,2024-10-20,Northampton,159.52
O000896,C00114,2026-06-21,Northampton,1234.26
O000897,C00114,2025-05-30,Northampton,3267.85
O000898,C00114,2025-07-21,Northampton,5051.42
O000899,C00114,2024-06-09,Northampton,2870.8
O000900,C00114,2025-09-25,Northampton,2392.65
O000901,C00114,2024-07-07,Northampton,8630.26
O000902,C00114,2024-02-25,Northampton,3035.47
O000903,C00114,2024-03-20,Northampton,4203.0
O000904,C00114,2024-10-15,Northampton,682.21
O000905,C00114,2025-09-03,Northampton,976.3
O000906,C00114,2024-07-11,Northampton,8668.52
O000907,C00114,2025-07-31,Northampton,4439.07
O000908,C00115,2024-02-19,Birmingham South,6125.86
O000909,C00116,2025-05-03,Birmingham South,5401.65
O000910,C00116,2026-04-06,Birmingham South,2347.49
O000911,C00116,2025-06-12,Birmingham South,7102.36
O000912,C00116,2025-09-30,Birmingham South,7658.37
O000913,C00116,2025-09-13,Birmingham South,233.05
O000914,C00117,2026-02-23,Northampton,4862.04
O000915,C00118,2024-10-13,Nuneaton,7151.42
O000916,C00118,2025-10-27,Nuneaton,1671.99
O000917,C00118,2024-02-10,Nuneaton,4183.93
O000918,C00118,2025-03-27,Nuneaton,5075.19
O000919,C00118,2025-11-29,Nuneaton,7249.02
O000920,C00118,2025-12-17,Nuneaton,7336.63
O000921,C00118,2024-08-16,Nuneaton,11253.42
O000922,C00118,2026-04-17,Nuneaton,3834.36
O000923,C00118,2025-02-15,Nuneaton,5941.07
O000924,C00118,2024-04-27,Nuneaton,5632.07
O000925,C00119,2024-03-04,Nuneaton,3121.73
O000926,C00119,2026-06-07,Nuneaton,652.54
O000927,C00119,2024-10-03,Nuneaton,2344.52
O000928,C00119,2025-02-18,Nuneaton,378.45
O000929,C00119,2026-06-11,Nuneaton,3255.79
O000930,C00121,2025-12-14,Rugby,8882.46
O000931,C00121,2024-07-22,Rugby,2765.83
O000932,C00121,2025-09-23,Rugby,1272.96
O000933,C00121,2024-06-03,Rugby,6142.79
