order_line_id,order_id,product_id,quantity,unit_price,line_total
OL000591,O000192,P0002,7,240.92,1686.44
OL000592,O000192,P0009,20,118.79,2375.8
OL000593,O000193,P0015,1,242.75,242.75
OL000594,O000194,P0022,12,176.81,2121.72
OL000595,O000194,P0009,4,118.79,475.16
OL000596,O000194,P0028,1,230.32,230.32
OL000597,O000194,P0030,10,98.61,986.1
OL000598,O000195,P0008,4,184.05,736.2
OL000599,O000195,P0013,11,90.97,1000.67
OL000600,O000195,P0017,16,154.02,2464.32
OL000601,O000195,P0023,20,103.63,2072.6
OL000602,O000196,P0002,8,240.92,1927.36
OL000603,O000197,P0011,6,99.65,597.9
OL000604,O000197,P0016,1,190.44,190.44
OL000605,O000197,P0013,12,90.97,1091.64
OL000606,O000198,P0012,8,165.07,1320.56
OL000607,O000198,P0021,17,205.03,3485.51
OL000608,O000198,P0010,9,25.23,227.07
OL000609,O000199,P0021,9,205.03,1845.27
OL000610,O000200,P0029,18,231.05,4158.9
OL000611,O000200,P0027,9,86.28,776.52
OL000612,O000200,P0001,8,135.95,1087.6
OL000613,O000200,P0031,5,46.61,233.05
OL000614,O000201,P0028,8,230.32,1842.56
OL000615,O000201,P0021,19,205.03,3895.57
OL000616,O000201,P0022,5,176.81,884.05
OL000617,O000201,P0008,14,184.05,2576.7
OL000618,O000201,P0014,10,160.41,1604.1
OL000619,O000202,P0015,7,242.75,1699.25
OL000620,O000202,P0018,5,112.72,563.6
OL000621,O000202,P0005,19,79.76,1515.44
OL000622,O000203,P0028,10,230.32,2303.2
OL000623,O000203,P0005,17,79.76,1355.92
OL000624,O000204,P0030,19,98.61,1873.59
OL000625,O000204,P0025,6,97.63,585.78
OL000626,O000204,P0005,11,79.76,877.36
OL000627,O000204,P0021,3,205.03,615.09
OL000628,O000205,P0031,5,46.61,233.05
OL000629,O000205,P0024,1,145.57,145.57
OL000630,O000205,P0004,11,49.15,540.65
OL000631,O000205,P0006,14,73.76,1032.64
OL000632,O000205,P0011,14,99.65,1395.1
OL000633,O000206,P0024,9,145.57,1310.13
OL000634,O000206,P0030,5,98.61,493.05
OL000635,O000206,P0027,7,86.28,603.96
OL000636,O000206,P0029,4,231.05,924.2
OL000637,O000207,P0001,20,135.95,2719.0
OL000638,O000207,P0025,20,97.63,1952.6
OL000639,O000208,P0019,12,238.63,2863.56
OL000640,O000208,P0020,3,205.71,617.13
OL000641,O000208,P0008,16,184.05,2944.8
OL000642,O000208,P0022,5,176.81,884.05
OL000643,O000208,P0001,17,135.95,2311.15
OL000644,O000209,P0005,2,79.76,159.52
OL000645,O000209,P0006,14,73.76,1032.64
OL000646,O000209,P0007,1,137.14,137.14
OL000647,O000209,P0008,9,184.05,1656.45
OL000648,O000210,P0024,7,145.57,1018.99
OL000649,O000210,P0022,7,176.81,1237.67
OL000650,O000211,P0014,2,160.41,320.82
OL000651,O000211,P0013,20,90.97,1819.4
OL000652,O000212,P0024,19,145.57,2765.83
OL000653,O000212,P0011,20,99.65,1993.0
OL000654,O000212,P0013,18,90.97,1637.46
OL000655,O000212,P0020,17,205.71,3497.07
OL000656,O000213,P0017,4,154.02,616.08
OL000657,O000214,P0027,17,86.28,1466.76
OL000658,O000214,P0029,18,231.05,4158.9
OL000659,O000214,P0002,13,240.92,3131.96
OL000660,O000214,P0008,2,184.05,368.1
OL000661,O000215,P0017,2,154.02,308.04
OL000662,O000215,P0025,7,97.63,683.41
OL000663,O000215,P0021,10,205.03,2050.3
OL000664,O000215,P0031,15,46.61,699.15
OL000665,O000216,P0025,15,97.63,1464.45
OL000666,O000216,P0027,6,86.28,517.68
OL000667,O000216,P0010,14,25.23,353.22
OL000668,O000217,P0030,5,98.61,493.05
OL000669,O000217,P0002,15,240.92,3613.8
OL000670,O000217,P0023,15,103.63,1554.45
OL000671,O000217,P0017,3,154.02,462.06
OL000672,O000217,P0029,17,231.05,3927.85
OL000673,O000218,P0025,18,97.63,1757.34
OL000674,O000218,P0019,5,238.63,1193.15
OL000675,O000219,P0011,15,99.65,1494.75
OL000676,O000219,P0015,19,242.75,4612.25
OL000677,O000219,P0001,7,135.95,951.65
OL000678,O000219,P0006,15,73.76,1106.4
OL000679,O000220,P0011,6,99.65,597.9
OL000680,O000220,P0023,4,103.63,414.52
OL000681,O000220,P0021,3,205.03,615.09
OL000682,O000221,P0021,13,205.03,2665.39
OL000683,O000221,P0012,17,165.07,2806.19
OL000684,O000221,P0003,20,122.01,2440.2
OL000685,O000221,P0017,6,154.02,924.12
OL000686,O000222,P0013,11,90.97,1000.67
OL000687,O000222,P0002,19,240.92,4577.48
OL000688,O000222,P0025,5,97.63,488.15
OL000689,O000222,P0006,6,73.76,442.56
OL000690,O000222,P0030,5,98.61,493.05
OL000691,O000223,P0014,10,160.41,1604.1
OL000692,O000224,P0010,5,25.23,126.15
OL000693,O000224,P0021,7,205.03,1435.21
OL000694,O000224,P0006,1,73.76,73.76
OL000695,O000224,P0004,20,49.15,983.0
OL000696,O000225,P0001,16,135.95,2175.2
OL000697,O000225,P0015,18,242.75,4369.5
OL000698,O000225,P0016,1,190.44,190.44
OL000699,O000226,P0008,16,184.05,2944.8
OL000700,O000226,P0007,15,137.14,2057.1
OL000701,O000226,P0019,14,238.63,3340.82
OL000702,O000226,P0022,15,176.81,2652.15
OL000703,O000227,P0020,9,205.71,1851.39
OL000704,O000227,P0001,20,135.95,2719.0
OL000705,O000227,P0008,18,184.05,3312.9
OL000706,O000227,P0029,7,231.05,1617.35
OL000707,O000227,P0018,2,112.72,225.44
OL000708,O000228,P0002,12,240.92,2891.04
OL000709,O000228,P0021,2,205.03,410.06
OL000710,O000229,P0022,19,176.81,3359.39
OL000711,O000230,P0010,4,25.23,100.92
OL000712,O000230,P0011,14,99.65,1395.1
OL000713,O000230,P0030,6,98.61,591.66
OL000714,O000230,P0003,6,122.01,732.06
OL000715,O000230,P0002,10,240.92,2409.2
OL000716,O000231,P0019,15,238.63,3579.45
OL000717,O000231,P0026,19,209.69,3984.11
OL000718,O000231,P0018,12,112.72,1352.64
OL000719,O000231,P0006,2,73.76,147.52
OL000720,O000231,P0031,3,46.61,139.83
OL000721,O000232,P0011,13,99.65,1295.45
OL000722,O000232,P0012,3,165.07,495.21
OL000723,O000232,P0029,14,231.05,3234.7
OL000724,O000233,P0003,9,122.01,1098.09
OL000725,O000233,P0010,11,25.23,277.53
OL000726,O000233,P0016,17,190.44,3237.48
OL000727,O000233,P0005,14,79.76,1116.64
OL000728,O000233,P0004,17,49.15,835.55
OL000729,O000234,P0020,4,205.71,822.84
OL000730,O000234,P0002,19,240.92,4577.48
OL000731,O000235,P0003,10,122.01,1220.1
OL000732,O000235,P0016,14,190.44,2666.16
OL000733,O000235,P0024,20,145.57,2911.4
OL000734,O000235,P0023,11,103.63,1139.93
OL000735,O000235,P0020,9,205.71,1851.39
OL000736,O000236,P0020,16,205.71,3291.36
OL000737,O000236,P0012,17,165.07,2806.19
OL000738,O000236,P0030,16,98.61,1577.76
OL000739,O000236,P0005,16,79.76,1276.16
OL000740,O000236,P0019,6,238.63,1431.78
OL000741,O000237,P0008,4,184.05,736.2
OL000742,O000237,P0023,1,103.63,103.63
OL000743,O000237,P0010,15,25.23,378.45
OL000744,O000237,P0007,4,137.14,548.56
OL000745,O000237,P0001,7,135.95,951.65
OL000746,O000238,P0014,7,160.41,1122.87
OL000747,O000238,P0002,1,240.92,240.92
OL000748,O000238,P0011,7,99.65,697.55
OL000749,O000238,P0012,10,165.07,1650.7
OL000750,O000238,P0018,9,112.72,1014.48
OL000751,O000239,P0010,10,25.23,252.3
OL000752,O000240,P0024,1,145.57,145.57
OL000753,O000240,P0019,6,238.63,1431.78
OL000754,O000240,P0020,7,205.71,1439.97
OL000755,O000240,P0031,11,46.61,512.71
OL000756,O000241,P0021,18,205.03,3690.54
OL000757,O000241,P0015,11,242.75,2670.25
OL000758,O000242,P0018,19,112.72,2141.68
OL000759,O000242,P0001,11,135.95,1495.45
OL000760,O000242,P0007,12,137.14,1645.68
OL000761,O000243,P0009,1,118.79,118.79
OL000762,O000243,P0027,11,86.28,949.08
OL000763,O000244,P0027,6,86.28,517.68
OL000764,O000244,P0006,20,73.76,1475.2
OL000765,O000244,P0019,4,238.63,954.52
OL000766,O000244,P0020,10,205.71,2057.1
OL000767,O000244,P0013,11,90.97,1000.67
OL000768,O000245,P0009,14,118.79,1663.06
OL000769,O000246,P0029,10,231.05,2310.5
OL000770,O000246,P0008,7,184.05,1288.35
OL000771,O000246,P0012,17,165.07,2806.19
OL000772,O000246,P0015,10,242.75,2427.5
OL000773,O000247,P0012,2,165.07,330.14
OL000774,O000248,P0029,11,231.05,2541.55
OL000775,O000248,P0017,16,154.02,2464.32
OL000776,O000248,P0005,17,79.76,1355.92
OL000777,O000248,P0007,10,137.14,1371.4
OL000778,O000249,P0005,4,79.76,319.04
OL000779,O000249,P0025,17,97.63,1659.71
OL000780,O000249,P0028,5,230.32,1151.6
OL000781,O000250,P0015,13,242.75,3155.75
OL000782,O000251,P0004,20,49.15,983.0
OL000783,O000251,P0001,3,135.95,407.85
OL000784,O000251,P0010,11,25.23,277.53
OL000785,O000251,P0030,15,98.61,1479.15
OL000786,O000251,P0002,2,240.92,481.84
OL000787,O000252,P0025,19,97.63,1854.97
OL000788,O000252,P0022,10,176.81,1768.1
OL000789,O000252,P0024,7,145.57,1018.99
OL000790,O000252,P0010,11,25.23,277.53
OL000791,O000252,P0001,7,135.95,951.65
OL000792,O000253,P0009,5,118.79,593.95
OL000793,O000254,P0004,20,49.15,983.0
OL000794,O000254,P0001,18,135.95,2447.1
OL000795,O000254,P0031,17,46.61,792.37
OL000796,O000255,P0018,18,112.72,2028.96
OL000797,O000255,P0012,11,165.07,1815.77
OL000798,O000256,P0031,10,46.61,466.1
OL000799,O000256,P0023,19,103.63,1968.97
OL000800,O000257,P0003,20,122.01,2440.2
OL000801,O000257,P0010,11,25.23,277.53
OL000802,O000258,P0002,2,240.92,481.84
OL000803,O000258,P0005,4,79.76,319.04
OL000804,O000258,P0001,13,135.95,1767.35
OL000805,O000258,P0016,2,190.44,380.88
OL000806,O000259,P0013,19,90.97,1728.43
OL000807,O000259,P0006,15,73.76,1106.4
OL000808,O000259,P0023,20,103.63,2072.6
OL000809,O000259,P0020,12,205.71,2468.52
OL000810,O000260,P0027,18,86.28,1553.04
OL000811,O000260,P0007,3,137.14,411.42
OL000812,O000260,P0023,15,103.63,1554.45
OL000813,O000261,P0003,15,122.01,1830.15
OL000814,O000261,P0027,4,86.28,345.12
OL000815,O000262,P0022,15,176.81,2652.15
OL000816,O000262,P0021,16,205.03,3280.48
OL000817,O000262,P0023,8,103.63,829.04
OL000818,O000263,P0028,20,230.32,4606.4
OL000819,O000263,P0029,9,231.05,2079.45
OL000820,O000264,P0006,11,73.76,811.36
OL000821,O000264,P0023,11,103.63,1139.93
OL000822,O000264,P0030,15,98.61,1479.15
OL000823,O000264,P0022,16,176.81,2828.96
OL000824,O000265,P0016,4,190.44,761.76
OL000825,O000266,P0015,12,242.75,2913.0
OL000826,O000266,P0028,20,230.32,4606.4
OL000827,O000266,P0006,19,73.76,1401.44
OL000828,O000266,P0010,5,25.23,126.15
OL000829,O000267,P0018,19,112.72,2141.68
OL000830,O000267,P0015,14,242.75,3398.5
OL000831,O000267,P0013,8,90.97,727.76
OL000832,O000268,P0018,16,112.72,1803.52
OL000833,O000268,P0006,13,73.76,958.88
OL000834,O000269,P0007,19,137.14,2605.66
OL000835,O000269,P0027,14,86.28,1207.92
OL000836,O000269,P0023,14,103.63,1450.82
OL000837,O000270,P0024,19,145.57,2765.83
OL000838,O000271,P0004,11,49.15,540.65
OL000839,O000271,P0019,18,238.63,4295.34
OL000840,O000271,P0020,4,205.71,822.84
OL000841,O000271,P0015,15,242.75,3641.25
OL000842,O000272,P0025,2,97.63,195.26
OL000843,O000272,P0027,3,86.28,258.84
OL000844,O000272,P0013,7,90.97,636.79
OL000845,O000272,P0011,5,99.65,498.25
OL000846,O000272,P0016,19,190.44,3618.36
OL000847,O000273,P0025,5,97.63,488.15
OL000848,O000274,P0015,10,242.75,2427.5
OL000849,O000274,P0018,13,112.72,1465.36
OL000850,O000275,P0015,10,242.75,2427.5
OL000851,O000275,P0007,19,137.14,2605.66
OL000852,O000275,P0022,10,176.81,1768.1
OL000853,O000275,P0029,14,231.05,3234.7
OL000854,O000275,P0011,12,99.65,1195.8
OL000855,O000276,P0001,5,135.95,679.75
OL000856,O000276,P0020,10,205.71,2057.1
OL000857,O000276,P0017,2,154.02,308.04
OL000858,O000276,P0013,12,90.97,1091.64
OL000859,O000276,P0028,18,230.32,4145.76
OL000860,O000277,P0023,18,103.63,1865.34
OL000861,O000278,P0004,1,49.15,49.15
OL000862,O000278,P0028,8,230.32,1842.56
OL000863,O000278,P0010,14,25.23,353.22
OL000864,O000279,P0018,16,112.72,1803.52
OL000865,O000279,P0007,5,137.14,685.7
OL000866,O000279,P0022,7,176.81,1237.67
OL000867,O000279,P0006,18,73.76,1327.68
OL000868,O000280,P0027,10,86.28,862.8
OL000869,O000280,P0014,5,160.41,802.05
OL000870,O000280,P0005,5,79.76,398.8
OL000871,O000281,P0021,1,205.03,205.03
OL000872,O000282,P0022,5,176.81,884.05
OL000873,O000282,P0014,14,160.41,2245.74
OL000874,O000282,P0005,15,79.76,1196.4
OL000875,O000282,P0003,20,122.01,2440.2
OL000876,O000283,P0012,20,165.07,3301.4
OL000877,O000283,P0008,1,184.05,184.05
OL000878,O000283,P0006,19,73.76,1401.44
OL000879,O000283,P0014,16,160.41,2566.56
OL000880,O000284,P0012,12,165.07,1980.84
OL000881,O000284,P0002,4,240.92,963.68
OL000882,O000284,P0019,19,238.63,4533.97
OL000883,O000284,P0016,16,190.44,3047.04
OL000884,O000284,P0023,3,103.63,310.89
OL000885,O000285,P0028,3,230.32,690.96
OL000886,O000285,P0025,17,97.63,1659.71
OL000887,O000285,P0009,20,118.79,2375.8
OL000888,O000285,P0015,3,242.75,728.25
OL000889,O000285,P0017,8,154.02,1232.16
OL000890,O000286,P0022,18,176.81,3182.58
OL000891,O000287,P0017,11,154.02,1694.22
OL000892,O000287,P0029,14,231.05,3234.7
OL000893,O000287,P0016,12,190.44,2285.28
OL000894,O000287,P0019,10,238.63,2386.3
OL000895,O000288,P0002,20,240.92,4818.4
OL000896,O000288,P0023,10,103.63,1036.3
OL000897,O000289,P0009,6,118.79,712.74
OL000898,O000289,P0002,19,240.92,4577.48
OL000899,O000289,P0021,2,205.03,410.06
OL000900,O000289,P0016,10,190.44,1904.4
OL000901,O000289,P0019,20,238.63,4772.6
OL000902,O000290,P0009,9,118.79,1069.11
OL000903,O000290,P0005,9,79.76,717.84
OL000904,O000290,P0020,9,205.71,1851.39
OL000905,O000291,P0020,6,205.71,1234.26
OL000906,O000292,P0022,12,176.81,2121.72
OL000907,O000292,P0015,6,242.75,1456.5
OL000908,O000293,P0016,17,190.44,3237.48
OL000909,O000293,P0006,2,73.76,147.52
OL000910,O000294,P0031,5,46.61,233.05
OL000911,O000295,P0027,14,86.28,1207.92
OL000912,O000295,P0016,13,190.44,2475.72
OL000913,O000296,P0024,19,145.57,2765.83
OL000914,O000296,P0021,12,205.03,2460.36
OL000915,O000296,P0006,2,73.76,147.52
OL000916,O000296,P0007,9,137.14,1234.26
OL000917,O000297,P0002,6,240.92,1445.52
OL000918,O000298,P0016,18,190.44,3427.92
OL000919,O000298,P0010,8,25.23,201.84
OL000920,O000298,P0024,13,145.57,1892.41
OL000921,O000298,P0031,13,46.61,605.93
OL000922,O000299,P0005,14,79.76,1116.64
OL000923,O000299,P0017,1,154.02,154.02
OL000924,O000299,P0028,10,230.32,2303.2
OL000925,O000300,P0013,17,90.97,1546.49
OL000926,O000300,P0022,2,176.81,353.62
OL000927,O000300,P0011,4,99.65,398.6
OL000928,O000300,P0031,18,46.61,838.98
OL000929,O000301,P0031,20,46.61,932.2
OL000930,O000301,P0028,9,230.32,2072.88
OL000931,O000301,P0014,11,160.41,1764.51
OL000932,O000302,P0026,19,209.69,3984.11
OL000933,O000302,P0004,13,49.15,638.95
OL000934,O000302,P0009,15,118.79,1781.85
OL000935,O000303,P0024,19,145.57,2765.83
OL000936,O000303,P0022,7,176.81,1237.67
OL000937,O000304,P0022,11,176.81,1944.91
OL000938,O000304,P0023,18,103.63,1865.34
OL000939,O000304,P0006,1,73.76,73.76
OL000940,O000305,P0027,3,86.28,258.84
OL000941,O000306,P0004,12,49.15,589.8
OL000942,O000306,P0017,8,154.02,1232.16
OL000943,O000306,P0022,10,176.81,1768.1
OL000944,O000306,P0015,9,242.75,2184.75
OL000945,O000307,P0001,20,135.95,2719.0
OL000946,O000308,P0031,20,46.61,932.2
OL000947,O000309,P0031,4,46.61,186.44
OL000948,O000309,P0020,4,205.71,822.84
OL000949,O000310,P0005,19,79.76,1515.44
OL000950,O000310,P0013,6,90.97,545.82
OL000951,O000310,P0022,4,176.81,707.24
OL000952,O000310,P0025,6,97.63,585.78
OL000953,O000310,P0029,9,231.05,2079.45
OL000954,O000311,P0022,15,176.81,2652.15
OL000955,O000311,P0030,9,98.61,887.49
OL000956,O000311,P0003,14,122.01,1708.14
OL000957,O000311,P0021,11,205.03,2255.33
OL000958,O000312,P0025,9,97.63,878.67
OL000959,O000312,P0003,2,122.01,244.02
OL000960,O000313,P0011,9,99.65,896.85
OL000961,O000313,P0002,6,240.92,1445.52
OL000962,O000313,P0009,15,118.79,1781.85
OL000963,O000313,P0031,3,46.61,139.83
OL000964,O000314,P0020,6,205.71,1234.26
OL000965,O000314,P0013,16,90.97,1455.52
OL000966,O000315,P0018,14,112.72,1578.08
OL000967,O000315,P0025,7,97.63,683.41
OL000968,O000316,P0030,15,98.61,1479.15
OL000969,O000317,P0004,3,49.15,147.45
OL000970,O000317,P0002,19,240.92,4577.48
OL000971,O000317,P0003,9,122.01,1098.09
OL000972,O000318,P0001,1,135.95,135.95
OL000973,O000318,P0029,2,231.05,462.1
OL000974,O000318,P0016,13,190.44,2475.72
OL000975,O000318,P0005,9,79.76,717.84
OL000976,O000319,P0029,1,231.05,231.05
OL000977,O000319,P0013,17,90.97,1546.49
OL000978,O000319,P0019,16,238.63,3818.08
OL000979,O000320,P0031,16,46.61,745.76
OL000980,O000320,P0023,4,103.63,414.52
OL000981,O000320,P0027,19,86.28,1639.32
OL000982,O000320,P0025,18,97.63,1757.34
OL000983,O000321,P0022,2,176.81,353.62
OL000984,O000321,P0010,3,25.23,75.69
OL000985,O000321,P0013,12,90.97,1091.64
OL000986,O000322,P0003,10,122.01,1220.1
OL000987,O000322,P0027,7,86.28,603.96
OL000988,O000322,P0015,6,242.75,1456.5
OL000989,O000323,P0031,13,46.61,605.93
OL000990,O000324,P0010,13,25.23,327.99
OL000991,O000324,P0023,4,103.63,414.52
OL000992,O000325,P0016,15,190.44,2856.6
OL000993,O000325,P0003,7,122.01,854.07
OL000994,O000325,P0029,5,231.05,1155.25
OL000995,O000326,P0001,19,135.95,2583.05
OL000996,O000326,P0024,8,145.57,1164.56
OL000997,O000327,P0031,2,46.61,93.22
OL000998,O000327,P0001,11,135.95,1495.45
OL000999,O000327,P0002,2,240.92,481.84
OL001000,O000327,P0011,13,99.65,1295.45
OL001001,O000328,P0026,17,209.69,3564.73
OL001002,O000328,P0021,15,205.03,3075.45
OL001003,O000329,P0005,3,79.76,239.28
OL001004,O000329,P0024,2,145.57,291.14
OL001005,O000329,P0019,5,238.63,1193.15
OL001006,O000329,P0008,16,184.05,2944.8
OL001007,O000329,P0030,1,98.61,98.61
OL001008,O000330,P0002,1,240.92,240.92
OL001009,O000330,P0008,6,184.05,1104.3
OL001010,O000330,P0023,2,103.63,207.26
OL001011,O000330,P0021,10,205.03,2050.3
OL001012,O000330,P0005,4,79.76,319.04
OL001013,O000331,P0006,4,73.76,295.04
OL001014,O000331,P0027,16,86.28,1380.48
OL001015,O000331,P0019,20,238.63,4772.6
OL001016,O000331,P0003,20,122.01,2440.2
OL001017,O000331,P0004,8,49.15,393.2
OL001018,O000332,P0014,13,160.41,2085.33
OL001019,O000332,P0011,11,99.65,1096.15
OL001020,O000333,P0018,7,112.72,789.04
OL001021,O000333,P0005,2,79.76,159.52
OL001022,O000333,P0011,19,99.65,1893.35
OL001023,O000333,P0027,6,86.28,517.68
OL001024,O000333,P0031,11,46.61,512.71
OL001025,O000334,P0009,5,118.79,593.95
OL001026,O000335,P0006,6,73.76,442.56
OL001027,O000335,P0023,15,103.63,1554.45
OL001028,O000335,P0012,8,165.07,1320.56
OL001029,O000335,P0018,19,112.72,2141.68
OL001030,O000336,P0004,20,49.15,983.0
OL001031,O000336,P0026,13,209.69,2725.97
OL001032,O000337,P0001,16,135.95,2175.2
OL001033,O000337,P0029,3,231.05,693.15
OL001034,O000338,P0006,3,73.76,221.28
OL001035,O000339,P0029,16,231.05,3696.8
OL001036,O000339,P0010,5,25.23,126.15
OL001037,O000339,P0014,7,160.41,1122.87
OL001038,O000339,P0023,5,103.63,518.15
OL001039,O000339,P0026,9,209.69,1887.21
OL001040,O000340,P0014,20,160.41,3208.2
OL001041,O000340,P0008,2,184.05,368.1
OL001042,O000340,P0031,20,46.61,932.2
OL001043,O000340,P0006,6,73.76,442.56
OL001044,O000341,P0008,12,184.05,2208.6
OL001045,O000341,P0007,18,137.14,2468.52
OL001046,O000341,P0004,17,49.15,835.55
OL001047,O000341,P0017,8,154.02,1232.16
OL001048,O000341,P0020,15,205.71,3085.65
OL001049,O000342,P0009,7,118.79,831.53
OL001050,O000342,P0002,4,240.92,963.68
OL001051,O000343,P0022,16,176.81,2828.96
OL001052,O000343,P0028,16,230.32,3685.12
OL001053,O000344,P0009,15,118.79,1781.85
OL001054,O000344,P0011,2,99.65,199.3
OL001055,O000344,P0020,4,205.71,822.84
OL001056,O000344,P0026,2,209.69,419.38
OL001057,O000345,P0006,1,73.76,73.76
OL001058,O000345,P0026,16,209.69,3355.04
OL001059,O000346,P0003,8,122.01,976.08
OL001060,O000347,P0019,11,238.63,2624.93
OL001061,O000347,P0011,8,99.65,797.2
OL001062,O000347,P0014,4,160.41,641.64
OL001063,O000347,P0007,11,137.14,1508.54
OL001064,O000348,P0008,14,184.05,2576.7
OL001065,O000349,P0013,8,90.97,727.76
OL001066,O000349,P0029,3,231.05,693.15
OL001067,O000350,P0015,15,242.75,3641.25
OL001068,O000350,P0006,7,73.76,516.32
OL001069,O000350,P0013,12,90.97,1091.64
OL001070,O000350,P0012,9,165.07,1485.63
OL001071,O000350,P0005,7,79.76,558.32
OL001072,O000351,P0002,19,240.92,4577.48
OL001073,O000351,P0023,2,103.63,207.26
OL001074,O000352,P0004,15,49.15,737.25
OL001075,O000352,P0028,15,230.32,3454.8
OL001076,O000353,P0025,8,97.63,781.04
OL001077,O000353,P0011,10,99.65,996.5
OL001078,O000354,P0026,20,209.69,4193.8
OL001079,O000354,P0021,6,205.03,1230.18
OL001080,O000355,P0028,16,230.32,3685.12
OL001081,O000355,P0008,7,184.05,1288.35
OL001082,O000355,P0003,19,122.01,2318.19
OL001083,O000355,P0014,16,160.41,2566.56
OL001084,O000355,P0017,15,154.02,2310.3
OL001085,O000356,P0008,5,184.05,920.25
OL001086,O000356,P0029,19,231.05,4389.95
OL001087,O000356,P0030,1,98.61,98.61
OL001088,O000356,P0019,14,238.63,3340.82
OL001089,O000356,P0031,2,46.61,93.22
OL001090,O000357,P0024,14,145.57,2037.98
OL001091,O000357,P0025,17,97.63,1659.71
OL001092,O000357,P0017,13,154.02,2002.26
OL001093,O000357,P0002,16,240.92,3854.72
OL001094,O000358,P0015,16,242.75,3884.0
OL001095,O000359,P0018,1,112.72,112.72
OL001096,O000360,P0031,10,46.61,466.1
OL001097,O000360,P0007,8,137.14,1097.12
OL001098,O000360,P0005,3,79.76,239.28
OL001099,O000360,P0012,1,165.07,165.07
OL001100,O000361,P0006,19,73.76,1401.44
OL001101,O000361,P0023,19,103.63,1968.97
OL001102,O000361,P0015,1,242.75,242.75
OL001103,O000362,P0025,13,97.63,1269.19
OL001104,O000362,P0005,6,79.76,478.56
OL001105,O000362,P0028,12,230.32,2763.84
OL001106,O000362,P0023,15,103.63,1554.45
OL001107,O000363,P0028,3,230.32,690.96
